x-axis,1,2
second,Volt,Volt
-25.00000E+00,+13.22488E+00,+230E-06
-24.97500E+00,+13.22462E+00,+210E-06
-24.95000E+00,+13.22446E+00,+200E-06
-24.92500E+00,+13.22446E+00,+190E-06
-24.90000E+00,+13.22507E+00,+210E-06
-24.87500E+00,+13.22488E+00,+210E-06
-24.85000E+00,+13.22474E+00,+210E-06
-24.82500E+00,+13.22448E+00,+210E-06
-24.80000E+00,+13.22446E+00,+200E-06
-24.77500E+00,+13.22433E+00,+190E-06
-24.75000E+00,+13.22430E+00,+180E-06
-24.72500E+00,+13.22460E+00,+200E-06
-24.70000E+00,+13.22501E+00,+210E-06
-24.67500E+00,+13.22474E+00,+210E-06
-24.65000E+00,+13.22446E+00,+210E-06
-24.62500E+00,+13.22460E+00,+200E-06
-24.60000E+00,+13.22446E+00,+190E-06
-24.57500E+00,+13.22460E+00,+200E-06
-24.55000E+00,+13.22448E+00,+190E-06
-24.52500E+00,+13.22474E+00,+210E-06
-24.50000E+00,+13.22471E+00,+200E-06
-24.47500E+00,+13.22479E+00,+200E-06
-24.45000E+00,+13.22467E+00,+190E-06
-24.42500E+00,+13.22460E+00,+220E-06
-24.40000E+00,+13.22458E+00,+210E-06
-24.37500E+00,+13.22433E+00,+190E-06
-24.35000E+00,+13.22446E+00,+210E-06
-24.32500E+00,+13.22437E+00,+220E-06
-24.30000E+00,+13.22440E+00,+210E-06
-24.27500E+00,+13.22479E+00,+200E-06
-24.25000E+00,+13.22499E+00,+200E-06
-24.22500E+00,+13.22488E+00,+210E-06
-24.20000E+00,+13.22486E+00,+200E-06
-24.17500E+00,+13.22474E+00,+190E-06
-24.15000E+00,+13.22460E+00,+200E-06
-24.12500E+00,+13.22468E+00,+200E-06
-24.10000E+00,+13.22471E+00,+210E-06
-24.07500E+00,+13.22447E+00,+200E-06
-24.05000E+00,+13.22501E+00,+200E-06
-24.02500E+00,+13.22464E+00,+200E-06
-24.00000E+00,+13.22474E+00,+210E-06
-23.97500E+00,+13.22460E+00,+200E-06
-23.95000E+00,+13.22460E+00,+210E-06
-23.92500E+00,+13.22464E+00,+190E-06
-23.90000E+00,+13.22529E+00,+210E-06
-23.87500E+00,+13.22477E+00,+210E-06
-23.85000E+00,+13.22465E+00,+200E-06
-23.82500E+00,+13.22481E+00,+210E-06
-23.80000E+00,+13.22433E+00,+210E-06
-23.77500E+00,+13.22419E+00,+200E-06
-23.75000E+00,+13.22433E+00,+190E-06
-23.72500E+00,+13.22446E+00,+200E-06
-23.70000E+00,+13.22451E+00,+210E-06
