x-axis,1,2
second,Volt,Volt
-25.00000E+00,+13.38569E+00,+250E-06
-24.97500E+00,+13.38566E+00,+260E-06
-24.95000E+00,+13.38554E+00,+250E-06
-24.92500E+00,+13.38539E+00,+250E-06
-24.90000E+00,+13.38548E+00,+260E-06
-24.87500E+00,+13.38539E+00,+260E-06
-24.85000E+00,+13.38554E+00,+240E-06
-24.82500E+00,+13.38554E+00,+240E-06
-24.80000E+00,+13.38565E+00,+250E-06
-24.77500E+00,+13.38575E+00,+260E-06
-24.75000E+00,+13.38557E+00,+250E-06
-24.72500E+00,+13.38542E+00,+250E-06
-24.70000E+00,+13.38584E+00,+260E-06
-24.67500E+00,+13.38599E+00,+260E-06
-24.65000E+00,+13.38569E+00,+240E-06
-24.62500E+00,+13.38584E+00,+250E-06
-24.60000E+00,+13.38569E+00,+260E-06
-24.57500E+00,+13.38569E+00,+250E-06
-24.55000E+00,+13.38571E+00,+230E-06
-24.52500E+00,+13.38583E+00,+250E-06
-24.50000E+00,+13.38569E+00,+270E-06
-24.47500E+00,+13.38569E+00,+250E-06
-24.45000E+00,+13.38599E+00,+250E-06
-24.42500E+00,+13.38584E+00,+250E-06
-24.40000E+00,+13.38584E+00,+260E-06
-24.37500E+00,+13.38569E+00,+250E-06
-24.35000E+00,+13.38582E+00,+240E-06
-24.32500E+00,+13.38584E+00,+250E-06
-24.30000E+00,+13.38576E+00,+250E-06
-24.27500E+00,+13.38609E+00,+260E-06
-24.25000E+00,+13.38602E+00,+250E-06
-24.22500E+00,+13.38599E+00,+250E-06
-24.20000E+00,+13.38584E+00,+250E-06
-24.17500E+00,+13.38580E+00,+250E-06
-24.15000E+00,+13.38584E+00,+240E-06
-24.12500E+00,+13.38584E+00,+250E-06
-24.10000E+00,+13.38584E+00,+250E-06
-24.07500E+00,+13.38569E+00,+250E-06
-24.05000E+00,+13.38569E+00,+230E-06
-24.02500E+00,+13.38569E+00,+250E-06
-24.00000E+00,+13.38569E+00,+250E-06
-23.97500E+00,+13.38577E+00,+250E-06
-23.95000E+00,+13.38539E+00,+230E-06
-23.92500E+00,+13.38540E+00,+240E-06
-23.90000E+00,+13.38554E+00,+260E-06
-23.87500E+00,+13.38554E+00,+270E-06
-23.85000E+00,+13.38563E+00,+240E-06
-23.82500E+00,+13.38629E+00,+240E-06
-23.80000E+00,+13.38564E+00,+250E-06
-23.77500E+00,+13.38556E+00,+240E-06
-23.75000E+00,+13.38584E+00,+240E-06
-23.72500E+00,+13.38556E+00,+250E-06
-23.70000E+00,+13.38564E+00,+260E-06
