x-axis,1,2
second,Volt,Volt
-25.00000E+00,+13.16916E+00,+260E-06
-24.97500E+00,+13.16906E+00,+280E-06
-24.95000E+00,+13.16897E+00,+260E-06
-24.92500E+00,+13.16899E+00,+260E-06
-24.90000E+00,+13.16897E+00,+270E-06
-24.87500E+00,+13.16880E+00,+260E-06
-24.85000E+00,+13.16882E+00,+250E-06
-24.82500E+00,+13.16904E+00,+240E-06
-24.80000E+00,+13.16938E+00,+270E-06
-24.77500E+00,+13.16893E+00,+280E-06
-24.75000E+00,+13.16882E+00,+260E-06
-24.72500E+00,+13.16916E+00,+260E-06
-24.70000E+00,+13.16914E+00,+260E-06
-24.67500E+00,+13.16905E+00,+280E-06
-24.65000E+00,+13.16885E+00,+260E-06
-24.62500E+00,+13.16909E+00,+260E-06
-24.60000E+00,+13.16911E+00,+270E-06
-24.57500E+00,+13.16913E+00,+260E-06
-24.55000E+00,+13.16961E+00,+270E-06
-24.52500E+00,+13.16939E+00,+280E-06
-24.50000E+00,+13.16938E+00,+270E-06
-24.47500E+00,+13.16923E+00,+280E-06
-24.45000E+00,+13.16893E+00,+280E-06
-24.42500E+00,+13.16897E+00,+260E-06
-24.40000E+00,+13.16901E+00,+260E-06
-24.37500E+00,+13.16871E+00,+280E-06
-24.35000E+00,+13.16882E+00,+280E-06
-24.32500E+00,+13.16901E+00,+290E-06
-24.30000E+00,+13.16893E+00,+280E-06
-24.27500E+00,+13.16912E+00,+280E-06
-24.25000E+00,+13.16916E+00,+290E-06
-24.22500E+00,+13.16905E+00,+260E-06
-24.20000E+00,+13.16926E+00,+260E-06
-24.17500E+00,+13.16908E+00,+260E-06
-24.15000E+00,+13.16904E+00,+260E-06
-24.12500E+00,+13.16911E+00,+280E-06
-24.10000E+00,+13.16896E+00,+280E-06
-24.07500E+00,+13.16904E+00,+290E-06
-24.05000E+00,+13.16882E+00,+280E-06
-24.02500E+00,+13.16893E+00,+260E-06
-24.00000E+00,+13.16904E+00,+280E-06
-23.97500E+00,+13.16900E+00,+290E-06
-23.95000E+00,+13.16896E+00,+290E-06
-23.92500E+00,+13.16928E+00,+290E-06
-23.90000E+00,+13.16938E+00,+290E-06
-23.87500E+00,+13.16927E+00,+280E-06
-23.85000E+00,+13.16920E+00,+260E-06
-23.82500E+00,+13.16927E+00,+270E-06
-23.80000E+00,+13.16904E+00,+280E-06
-23.77500E+00,+13.16916E+00,+260E-06
-23.75000E+00,+13.16904E+00,+260E-06
-23.72500E+00,+13.16914E+00,+260E-06
-23.70000E+00,+13.16908E+00,+270E-06
