x-axis,1,2
second,Volt,Volt
-25.00000E+00,+13.17786E+00,+250E-06
-24.97500E+00,+13.17800E+00,+260E-06
-24.95000E+00,+13.17775E+00,+260E-06
-24.92500E+00,+13.17770E+00,+250E-06
-24.90000E+00,+13.17790E+00,+240E-06
-24.87500E+00,+13.17786E+00,+250E-06
-24.85000E+00,+13.17786E+00,+250E-06
-24.82500E+00,+13.17775E+00,+230E-06
-24.80000E+00,+13.17814E+00,+230E-06
-24.77500E+00,+13.17791E+00,+230E-06
-24.75000E+00,+13.17809E+00,+230E-06
-24.72500E+00,+13.17798E+00,+250E-06
-24.70000E+00,+13.17796E+00,+240E-06
-24.67500E+00,+13.17753E+00,+240E-06
-24.65000E+00,+13.17764E+00,+240E-06
-24.62500E+00,+13.17782E+00,+250E-06
-24.60000E+00,+13.17764E+00,+240E-06
-24.57500E+00,+13.17790E+00,+240E-06
-24.55000E+00,+13.17795E+00,+250E-06
-24.52500E+00,+13.17797E+00,+230E-06
-24.50000E+00,+13.17820E+00,+250E-06
-24.47500E+00,+13.17802E+00,+240E-06
-24.45000E+00,+13.17803E+00,+230E-06
-24.42500E+00,+13.17817E+00,+250E-06
-24.40000E+00,+13.17798E+00,+250E-06
-24.37500E+00,+13.17775E+00,+250E-06
-24.35000E+00,+13.17786E+00,+280E-06
-24.32500E+00,+13.17764E+00,+250E-06
-24.30000E+00,+13.17775E+00,+230E-06
-24.27500E+00,+13.17813E+00,+230E-06
-24.25000E+00,+13.17804E+00,+240E-06
-24.22500E+00,+13.17752E+00,+250E-06
-24.20000E+00,+13.17762E+00,+240E-06
-24.17500E+00,+13.17795E+00,+230E-06
-24.15000E+00,+13.17820E+00,+250E-06
-24.12500E+00,+13.17786E+00,+250E-06
-24.10000E+00,+13.17775E+00,+250E-06
-24.07500E+00,+13.17764E+00,+250E-06
-24.05000E+00,+13.17775E+00,+250E-06
-24.02500E+00,+13.17755E+00,+250E-06
-24.00000E+00,+13.17746E+00,+240E-06
-23.97500E+00,+13.17769E+00,+240E-06
-23.95000E+00,+13.17767E+00,+250E-06
-23.92500E+00,+13.17776E+00,+240E-06
-23.90000E+00,+13.17786E+00,+230E-06
-23.87500E+00,+13.17820E+00,+250E-06
-23.85000E+00,+13.17768E+00,+240E-06
-23.82500E+00,+13.17786E+00,+240E-06
-23.80000E+00,+13.17764E+00,+250E-06
-23.77500E+00,+13.17767E+00,+230E-06
-23.75000E+00,+13.17764E+00,+250E-06
-23.72500E+00,+13.17762E+00,+240E-06
-23.70000E+00,+13.17779E+00,+250E-06
