x-axis,1,2
second,Volt,Volt
-25.00000E+00,+13.17334E+00,+230E-06
-24.97500E+00,+13.17334E+00,+220E-06
-24.95000E+00,+13.17376E+00,+220E-06
-24.92500E+00,+13.17384E+00,+230E-06
-24.90000E+00,+13.17368E+00,+230E-06
-24.87500E+00,+13.17357E+00,+230E-06
-24.85000E+00,+13.17379E+00,+230E-06
-24.82500E+00,+13.17379E+00,+230E-06
-24.80000E+00,+13.17371E+00,+240E-06
-24.77500E+00,+13.17357E+00,+240E-06
-24.75000E+00,+13.17345E+00,+230E-06
-24.72500E+00,+13.17382E+00,+210E-06
-24.70000E+00,+13.17412E+00,+230E-06
-24.67500E+00,+13.17369E+00,+240E-06
-24.65000E+00,+13.17377E+00,+220E-06
-24.62500E+00,+13.17375E+00,+250E-06
-24.60000E+00,+13.17378E+00,+220E-06
-24.57500E+00,+13.17394E+00,+220E-06
-24.55000E+00,+13.17423E+00,+240E-06
-24.52500E+00,+13.17391E+00,+240E-06
-24.50000E+00,+13.17379E+00,+230E-06
-24.47500E+00,+13.17375E+00,+230E-06
-24.45000E+00,+13.17408E+00,+240E-06
-24.42500E+00,+13.17387E+00,+240E-06
-24.40000E+00,+13.17391E+00,+240E-06
-24.37500E+00,+13.17402E+00,+240E-06
-24.35000E+00,+13.17415E+00,+210E-06
-24.32500E+00,+13.17425E+00,+210E-06
-24.30000E+00,+13.17441E+00,+220E-06
-24.27500E+00,+13.17409E+00,+230E-06
-24.25000E+00,+13.17402E+00,+230E-06
-24.22500E+00,+13.17402E+00,+230E-06
-24.20000E+00,+13.17413E+00,+240E-06
-24.17500E+00,+13.17413E+00,+240E-06
-24.15000E+00,+13.17397E+00,+220E-06
-24.12500E+00,+13.17409E+00,+230E-06
-24.10000E+00,+13.17450E+00,+240E-06
-24.07500E+00,+13.17436E+00,+250E-06
-24.05000E+00,+13.17414E+00,+240E-06
-24.02500E+00,+13.17433E+00,+220E-06
-24.00000E+00,+13.17443E+00,+240E-06
-23.97500E+00,+13.17423E+00,+220E-06
-23.95000E+00,+13.17475E+00,+230E-06
-23.92500E+00,+13.17435E+00,+240E-06
-23.90000E+00,+13.17380E+00,+230E-06
-23.87500E+00,+13.17386E+00,+230E-06
-23.85000E+00,+13.17417E+00,+230E-06
-23.82500E+00,+13.17413E+00,+210E-06
-23.80000E+00,+13.17447E+00,+230E-06
-23.77500E+00,+13.17436E+00,+220E-06
-23.75000E+00,+13.17492E+00,+230E-06
-23.72500E+00,+13.17470E+00,+230E-06
-23.70000E+00,+13.17440E+00,+240E-06
